source_url,raw_text,extraction_timestamp,year,year_confidence,price,price_confidence,mileage,mileage_confidence,model_trim,model_trim_confidence,exterior_color,exterior_color_confidence,interior_color,interior_color_confidence,source,source_confidence,extraction_method,data_quality_score
https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2010 Porsche Cayman 2dr Cpe 2010 Cayman Price not shown ,2025-08-26T10:19:05.701224,2010,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,0.0,Unknown,0.0,AutoTempest,1.0,unified_extractor,0.42857142857142855
https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2016 Porsche Cayman GTS 2016 Cayman Price not shown ,2025-08-26T10:19:05.701477,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman GTS,1.0,Unknown,0.0,Unknown,0.0,AutoTempest,1.0,unified_extractor,0.42857142857142855
https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2007 Porsche Cayman Manual Transmission $62K MSRP 2007 Cayman Price not shown ,2025-08-26T10:19:05.701694,2007,1.0,Unknown,0.0,62,1.0,Cayman Base,1.0,Unknown,0.0,Unknown,0.0,AutoTempest,1.0,unified_extractor,0.5714285714285714
https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2016 Porsche Cayman Coupe 2D 2016 Cayman Price not shown ,2025-08-26T10:19:05.702031,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman Base,1.0,Unknown,0.0,Unknown,0.0,AutoTempest,1.0,unified_extractor,0.42857142857142855
https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2014 Porsche Cayman Base 2dr Coupe 2014 Cayman Price not shown ,2025-08-26T10:19:05.702173,2014,1.0,Unknown,0.0,Unknown,0.0,Cayman Base,1.0,Unknown,0.0,Unknown,0.0,AutoTempest,1.0,unified_extractor,0.42857142857142855
https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2009 Porsche Cayman S 2009 Cayman Price not shown ,2025-08-26T10:19:05.702410,2009,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,0.0,Unknown,0.0,AutoTempest,1.0,unified_extractor,0.42857142857142855
https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2008 Porsche Cayman 2008 Cayman Price not shown ,2025-08-26T10:19:05.702622,2008,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,0.0,Unknown,0.0,AutoTempest,1.0,unified_extractor,0.42857142857142855
https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2007 Porsche Cayman S 2007 Cayman Price not shown ,2025-08-26T10:19:05.702833,2007,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,0.0,Unknown,0.0,AutoTempest,1.0,unified_extractor,0.42857142857142855
https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2012 Porsche Cayman Black Edition 2012 Cayman Price not shown ,2025-08-26T10:19:05.703808,2012,1.0,Unknown,0.0,Unknown,0.0,Cayman Black Edition,1.0,Black,1.0,Black,1.0,AutoTempest,1.0,unified_extractor,0.7142857142857143
https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2012 Porsche Cayman S Black Edition 2012 Cayman Price not shown ,2025-08-26T10:19:05.704055,2012,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Black,1.0,Black,1.0,AutoTempest,1.0,unified_extractor,0.7142857142857143
https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2016 Porsche Cayman S 2016 Cayman Price not shown ,2025-08-26T10:19:05.704446,2016,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,0.0,Unknown,0.0,AutoTempest,1.0,unified_extractor,0.42857142857142855
https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2012 Porsche Cayman Coupe 2D 2012 Cayman Price not shown ,2025-08-26T10:19:05.706912,2012,1.0,Unknown,0.0,Unknown,0.0,Cayman Base,1.0,Unknown,0.0,Unknown,0.0,AutoTempest,1.0,unified_extractor,0.42857142857142855
https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2018 Porsche Cayman 2018 Cayman Price not shown ,2025-08-26T10:19:05.707333,2018,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,0.0,Unknown,0.0,AutoTempest,1.0,unified_extractor,0.42857142857142855
https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2018 Porsche Cayman S 2018 Cayman Price not shown ,2025-08-26T10:19:05.707455,2018,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,0.0,Unknown,0.0,AutoTempest,1.0,unified_extractor,0.42857142857142855
https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2012 Porsche Cayman R 987.2 2012 Cayman Price not shown ,2025-08-26T10:19:05.707566,2012,1.0,Unknown,0.0,Unknown,0.0,Cayman R,1.0,Unknown,0.0,Unknown,0.0,AutoTempest,1.0,unified_extractor,0.42857142857142855
https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2024 Porsche Cayman 2024 Cayman Price not shown ,2025-08-26T10:19:05.707792,2024,1.0,Unknown,0.0,Unknown,0.0,Cayman 2,1.0,Unknown,0.0,Unknown,0.0,AutoTempest,1.0,unified_extractor,0.42857142857142855
https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2019 Porsche Cayman S 2019 Cayman Price not shown ,2025-08-26T10:19:05.707904,2019,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,0.0,Unknown,0.0,AutoTempest,1.0,unified_extractor,0.42857142857142855
https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2006 Porsche Cayman 6-Speed 2006 Cayman Price not shown ,2025-08-26T10:19:05.708709,2006,1.0,Unknown,0.0,Unknown,0.0,Cayman Base,1.0,Unknown,0.0,Unknown,0.0,AutoTempest,1.0,unified_extractor,0.42857142857142855
https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2015 Porsche Cayman Coupe 2D 2015 Cayman Price not shown ,2025-08-26T10:19:05.709102,2015,1.0,Unknown,0.0,Unknown,0.0,Cayman Base,1.0,Unknown,0.0,Unknown,0.0,AutoTempest,1.0,unified_extractor,0.42857142857142855
https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2011 Porsche Cayman S 2011 Cayman Price not shown ,2025-08-26T10:19:05.711597,2011,1.0,Unknown,0.0,Unknown,0.0,Cayman S,1.0,Unknown,0.0,Unknown,0.0,AutoTempest,1.0,unified_extractor,0.42857142857142855
